_id,year,region,province,area,sex,age_group,value,unit,source
4577,2543,ภาคกลาง,นครนายก,รวม,ชาย,60 - 64 ปี,4613,คน,สำนักงานสถิติแห่งชาติ
4578,2543,ภาคกลาง,นครนายก,รวม,หญิง,60 - 64 ปี,5294,คน,สำนักงานสถิติแห่งชาติ
4579,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,60 - 64 ปี,1167,คน,สำนักงานสถิติแห่งชาติ
4580,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,60 - 64 ปี,488,คน,สำนักงานสถิติแห่งชาติ
4581,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,60 - 64 ปี,679,คน,สำนักงานสถิติแห่งชาติ
4582,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,60 - 64 ปี,8740,คน,สำนักงานสถิติแห่งชาติ
4583,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,60 - 64 ปี,4125,คน,สำนักงานสถิติแห่งชาติ
4584,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,60 - 64 ปี,4615,คน,สำนักงานสถิติแห่งชาติ
4585,2553,ภาคกลาง,นครนายก,รวม,รวม,60 - 64 ปี,11033,คน,สำนักงานสถิติแห่งชาติ
4586,2553,ภาคกลาง,นครนายก,รวม,ชาย,60 - 64 ปี,5083,คน,สำนักงานสถิติแห่งชาติ
4587,2553,ภาคกลาง,นครนายก,รวม,หญิง,60 - 64 ปี,5950,คน,สำนักงานสถิติแห่งชาติ
4588,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,60 - 64 ปี,1344,คน,สำนักงานสถิติแห่งชาติ
4589,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,60 - 64 ปี,558,คน,สำนักงานสถิติแห่งชาติ
4590,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,60 - 64 ปี,786,คน,สำนักงานสถิติแห่งชาติ
4591,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,60 - 64 ปี,4525,คน,สำนักงานสถิติแห่งชาติ
4592,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,60 - 64 ปี,4525,คน,สำนักงานสถิติแห่งชาติ
4593,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,60 - 64 ปี,5164,คน,สำนักงานสถิติแห่งชาติ
4594,2533,ภาคกลาง,นครนายก,รวม,รวม,65 - 69 ปี,6055,คน,สำนักงานสถิติแห่งชาติ
4595,2533,ภาคกลาง,นครนายก,รวม,ชาย,65 - 69 ปี,2756,คน,สำนักงานสถิติแห่งชาติ
4596,2533,ภาคกลาง,นครนายก,รวม,หญิง,65 - 69 ปี,3299,คน,สำนักงานสถิติแห่งชาติ
4597,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,65 - 69 ปี,440,คน,สำนักงานสถิติแห่งชาติ
4598,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,65 - 69 ปี,181,คน,สำนักงานสถิติแห่งชาติ
4599,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,65 - 69 ปี,259,คน,สำนักงานสถิติแห่งชาติ
4600,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,65 - 69 ปี,5615,คน,สำนักงานสถิติแห่งชาติ
4601,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,65 - 69 ปี,2575,คน,สำนักงานสถิติแห่งชาติ
4602,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,65 - 69 ปี,3040,คน,สำนักงานสถิติแห่งชาติ
4603,2543,ภาคกลาง,นครนายก,รวม,รวม,65 - 69 ปี,7828,คน,สำนักงานสถิติแห่งชาติ
4604,2543,ภาคกลาง,นครนายก,รวม,ชาย,65 - 69 ปี,3511,คน,สำนักงานสถิติแห่งชาติ
4605,2543,ภาคกลาง,นครนายก,รวม,หญิง,65 - 69 ปี,4317,คน,สำนักงานสถิติแห่งชาติ
4606,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,65 - 69 ปี,984,คน,สำนักงานสถิติแห่งชาติ
4607,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,65 - 69 ปี,387,คน,สำนักงานสถิติแห่งชาติ
4608,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,65 - 69 ปี,597,คน,สำนักงานสถิติแห่งชาติ
4609,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,65 - 69 ปี,6844,คน,สำนักงานสถิติแห่งชาติ
4610,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,65 - 69 ปี,3124,คน,สำนักงานสถิติแห่งชาติ
4611,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,65 - 69 ปี,3720,คน,สำนักงานสถิติแห่งชาติ
4612,2553,ภาคกลาง,นครนายก,รวม,รวม,65 - 69 ปี,8634,คน,สำนักงานสถิติแห่งชาติ
4613,2553,ภาคกลาง,นครนายก,รวม,ชาย,65 - 69 ปี,3838,คน,สำนักงานสถิติแห่งชาติ
4614,2553,ภาคกลาง,นครนายก,รวม,หญิง,65 - 69 ปี,4796,คน,สำนักงานสถิติแห่งชาติ
4615,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,65 - 69 ปี,1017,คน,สำนักงานสถิติแห่งชาติ
4616,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,65 - 69 ปี,399,คน,สำนักงานสถิติแห่งชาติ
4617,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,65 - 69 ปี,618,คน,สำนักงานสถิติแห่งชาติ
4618,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,65 - 69 ปี,3439,คน,สำนักงานสถิติแห่งชาติ
4619,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,65 - 69 ปี,3439,คน,สำนักงานสถิติแห่งชาติ
4620,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,65 - 69 ปี,4178,คน,สำนักงานสถิติแห่งชาติ
4621,2533,ภาคกลาง,นครนายก,รวม,รวม,70 - 74 ปี,4396,คน,สำนักงานสถิติแห่งชาติ
4622,2533,ภาคกลาง,นครนายก,รวม,ชาย,70 - 74 ปี,1943,คน,สำนักงานสถิติแห่งชาติ
4623,2533,ภาคกลาง,นครนายก,รวม,หญิง,70 - 74 ปี,2453,คน,สำนักงานสถิติแห่งชาติ
4624,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,70 - 74 ปี,335,คน,สำนักงานสถิติแห่งชาติ
4625,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,70 - 74 ปี,154,คน,สำนักงานสถิติแห่งชาติ
4626,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,70 - 74 ปี,181,คน,สำนักงานสถิติแห่งชาติ
4627,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,70 - 74 ปี,4061,คน,สำนักงานสถิติแห่งชาติ
4628,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,70 - 74 ปี,1789,คน,สำนักงานสถิติแห่งชาติ
4629,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,70 - 74 ปี,2272,คน,สำนักงานสถิติแห่งชาติ
4630,2543,ภาคกลาง,นครนายก,รวม,รวม,70 - 74 ปี,5993,คน,สำนักงานสถิติแห่งชาติ
4631,2543,ภาคกลาง,นครนายก,รวม,ชาย,70 - 74 ปี,2596,คน,สำนักงานสถิติแห่งชาติ
4632,2543,ภาคกลาง,นครนายก,รวม,หญิง,70 - 74 ปี,3397,คน,สำนักงานสถิติแห่งชาติ
4633,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,70 - 74 ปี,742,คน,สำนักงานสถิติแห่งชาติ
4634,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,70 - 74 ปี,312,คน,สำนักงานสถิติแห่งชาติ
4635,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,70 - 74 ปี,430,คน,สำนักงานสถิติแห่งชาติ
4636,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,70 - 74 ปี,5251,คน,สำนักงานสถิติแห่งชาติ
4637,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,70 - 74 ปี,2284,คน,สำนักงานสถิติแห่งชาติ
4638,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,70 - 74 ปี,2967,คน,สำนักงานสถิติแห่งชาติ
4639,2553,ภาคกลาง,นครนายก,รวม,รวม,70 - 74 ปี,7809,คน,สำนักงานสถิติแห่งชาติ
4640,2553,ภาคกลาง,นครนายก,รวม,ชาย,70 - 74 ปี,3443,คน,สำนักงานสถิติแห่งชาติ
4641,2553,ภาคกลาง,นครนายก,รวม,หญิง,70 - 74 ปี,4366,คน,สำนักงานสถิติแห่งชาติ
4642,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,70 - 74 ปี,943,คน,สำนักงานสถิติแห่งชาติ
4643,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,70 - 74 ปี,385,คน,สำนักงานสถิติแห่งชาติ
4644,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,70 - 74 ปี,558,คน,สำนักงานสถิติแห่งชาติ
4645,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,70 - 74 ปี,3058,คน,สำนักงานสถิติแห่งชาติ
4646,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,70 - 74 ปี,3058,คน,สำนักงานสถิติแห่งชาติ
4647,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,70 - 74 ปี,3808,คน,สำนักงานสถิติแห่งชาติ
4648,2533,ภาคกลาง,นครนายก,รวม,รวม,75 - 79 ปี,3173,คน,สำนักงานสถิติแห่งชาติ
4649,2533,ภาคกลาง,นครนายก,รวม,ชาย,75 - 79 ปี,1220,คน,สำนักงานสถิติแห่งชาติ
4650,2533,ภาคกลาง,นครนายก,รวม,หญิง,75 - 79 ปี,1953,คน,สำนักงานสถิติแห่งชาติ
4651,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,75 - 79 ปี,234,คน,สำนักงานสถิติแห่งชาติ
4652,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,75 - 79 ปี,94,คน,สำนักงานสถิติแห่งชาติ
4653,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,75 - 79 ปี,140,คน,สำนักงานสถิติแห่งชาติ
4654,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,75 - 79 ปี,2939,คน,สำนักงานสถิติแห่งชาติ
4655,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,75 - 79 ปี,1126,คน,สำนักงานสถิติแห่งชาติ
4656,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,75 - 79 ปี,1813,คน,สำนักงานสถิติแห่งชาติ
4657,2543,ภาคกลาง,นครนายก,รวม,รวม,75 - 79 ปี,3825,คน,สำนักงานสถิติแห่งชาติ
4658,2543,ภาคกลาง,นครนายก,รวม,ชาย,75 - 79 ปี,1594,คน,สำนักงานสถิติแห่งชาติ
4659,2543,ภาคกลาง,นครนายก,รวม,หญิง,75 - 79 ปี,2231,คน,สำนักงานสถิติแห่งชาติ
4660,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,75 - 79 ปี,487,คน,สำนักงานสถิติแห่งชาติ
4661,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,75 - 79 ปี,192,คน,สำนักงานสถิติแห่งชาติ
4662,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,75 - 79 ปี,295,คน,สำนักงานสถิติแห่งชาติ
4663,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,75 - 79 ปี,3338,คน,สำนักงานสถิติแห่งชาติ
4664,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,75 - 79 ปี,1402,คน,สำนักงานสถิติแห่งชาติ
4665,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,75 - 79 ปี,1936,คน,สำนักงานสถิติแห่งชาติ
4666,2553,ภาคกลาง,นครนายก,รวม,รวม,75 - 79 ปี,5607,คน,สำนักงานสถิติแห่งชาติ
4667,2553,ภาคกลาง,นครนายก,รวม,ชาย,75 - 79 ปี,2410,คน,สำนักงานสถิติแห่งชาติ
4668,2553,ภาคกลาง,นครนายก,รวม,หญิง,75 - 79 ปี,3197,คน,สำนักงานสถิติแห่งชาติ
4669,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,75 - 79 ปี,655,คน,สำนักงานสถิติแห่งชาติ
4670,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,75 - 79 ปี,259,คน,สำนักงานสถิติแห่งชาติ
4671,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,75 - 79 ปี,396,คน,สำนักงานสถิติแห่งชาติ
4672,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,75 - 79 ปี,2151,คน,สำนักงานสถิติแห่งชาติ
4673,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,75 - 79 ปี,2151,คน,สำนักงานสถิติแห่งชาติ
4674,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,75 - 79 ปี,2801,คน,สำนักงานสถิติแห่งชาติ
4675,2533,ภาคกลาง,นครนายก,รวม,รวม,80 ปีขึ้นไป   ,2936,คน,สำนักงานสถิติแห่งชาติ
4676,2533,ภาคกลาง,นครนายก,รวม,ชาย,80 ปีขึ้นไป   ,1153,คน,สำนักงานสถิติแห่งชาติ
4677,2533,ภาคกลาง,นครนายก,รวม,หญิง,80 ปีขึ้นไป   ,1783,คน,สำนักงานสถิติแห่งชาติ
4678,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,80 ปีขึ้นไป   ,272,คน,สำนักงานสถิติแห่งชาติ
4679,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,115,คน,สำนักงานสถิติแห่งชาติ
4680,2533,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,157,คน,สำนักงานสถิติแห่งชาติ
4681,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,80 ปีขึ้นไป   ,2664,คน,สำนักงานสถิติแห่งชาติ
4682,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,1038,คน,สำนักงานสถิติแห่งชาติ
4683,2533,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,1626,คน,สำนักงานสถิติแห่งชาติ
4684,2543,ภาคกลาง,นครนายก,รวม,รวม,80 ปีขึ้นไป   ,3517,คน,สำนักงานสถิติแห่งชาติ
4685,2543,ภาคกลาง,นครนายก,รวม,ชาย,80 ปีขึ้นไป   ,1283,คน,สำนักงานสถิติแห่งชาติ
4686,2543,ภาคกลาง,นครนายก,รวม,หญิง,80 ปีขึ้นไป   ,2234,คน,สำนักงานสถิติแห่งชาติ
4687,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,80 ปีขึ้นไป   ,485,คน,สำนักงานสถิติแห่งชาติ
4688,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,164,คน,สำนักงานสถิติแห่งชาติ
4689,2543,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,321,คน,สำนักงานสถิติแห่งชาติ
4690,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,80 ปีขึ้นไป   ,3032,คน,สำนักงานสถิติแห่งชาติ
4691,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,1119,คน,สำนักงานสถิติแห่งชาติ
4692,2543,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,1913,คน,สำนักงานสถิติแห่งชาติ
4693,2553,ภาคกลาง,นครนายก,รวม,รวม,80 ปีขึ้นไป   ,5897,คน,สำนักงานสถิติแห่งชาติ
4694,2553,ภาคกลาง,นครนายก,รวม,ชาย,80 ปีขึ้นไป   ,2234,คน,สำนักงานสถิติแห่งชาติ
4695,2553,ภาคกลาง,นครนายก,รวม,หญิง,80 ปีขึ้นไป   ,3663,คน,สำนักงานสถิติแห่งชาติ
4696,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,รวม,80 ปีขึ้นไป   ,751,คน,สำนักงานสถิติแห่งชาติ
4697,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,238,คน,สำนักงานสถิติแห่งชาติ
4698,2553,ภาคกลาง,นครนายก,ในเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,513,คน,สำนักงานสถิติแห่งชาติ
4699,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,รวม,80 ปีขึ้นไป   ,1996,คน,สำนักงานสถิติแห่งชาติ
4700,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,ชาย,80 ปีขึ้นไป   ,1996,คน,สำนักงานสถิติแห่งชาติ
4701,2553,ภาคกลาง,นครนายก,นอกเขตเทศบาล,หญิง,80 ปีขึ้นไป   ,3150,คน,สำนักงานสถิติแห่งชาติ
4702,2533,ภาคกลาง,นครปฐม,รวม,รวม,รวม,629573,คน,สำนักงานสถิติแห่งชาติ
4703,2533,ภาคกลาง,นครปฐม,รวม,ชาย,รวม,306137,คน,สำนักงานสถิติแห่งชาติ
4704,2533,ภาคกลาง,นครปฐม,รวม,หญิง,รวม,323436,คน,สำนักงานสถิติแห่งชาติ
4705,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,รวม,42738,คน,สำนักงานสถิติแห่งชาติ
4706,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,รวม,21038,คน,สำนักงานสถิติแห่งชาติ
4707,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,รวม,21700,คน,สำนักงานสถิติแห่งชาติ
4708,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,รวม,586835,คน,สำนักงานสถิติแห่งชาติ
4709,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,รวม,285099,คน,สำนักงานสถิติแห่งชาติ
4710,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,รวม,301736,คน,สำนักงานสถิติแห่งชาติ
4711,2543,ภาคกลาง,นครปฐม,รวม,รวม,รวม,815122,คน,สำนักงานสถิติแห่งชาติ
4712,2543,ภาคกลาง,นครปฐม,รวม,ชาย,รวม,395069,คน,สำนักงานสถิติแห่งชาติ
4713,2543,ภาคกลาง,นครปฐม,รวม,หญิง,รวม,420053,คน,สำนักงานสถิติแห่งชาติ
4714,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,รวม,220078,คน,สำนักงานสถิติแห่งชาติ
4715,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,รวม,105889,คน,สำนักงานสถิติแห่งชาติ
4716,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,รวม,114189,คน,สำนักงานสถิติแห่งชาติ
4717,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,รวม,595044,คน,สำนักงานสถิติแห่งชาติ
4718,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,รวม,289180,คน,สำนักงานสถิติแห่งชาติ
4719,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,รวม,305864,คน,สำนักงานสถิติแห่งชาติ
4720,2553,ภาคกลาง,นครปฐม,รวม,รวม,รวม,943892,คน,สำนักงานสถิติแห่งชาติ
4721,2553,ภาคกลาง,นครปฐม,รวม,ชาย,รวม,460062,คน,สำนักงานสถิติแห่งชาติ
4722,2553,ภาคกลาง,นครปฐม,รวม,หญิง,รวม,483830,คน,สำนักงานสถิติแห่งชาติ
4723,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,รวม,339737,คน,สำนักงานสถิติแห่งชาติ
4724,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,รวม,166150,คน,สำนักงานสถิติแห่งชาติ
4725,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,รวม,173586,คน,สำนักงานสถิติแห่งชาติ
4726,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,รวม,604155,คน,สำนักงานสถิติแห่งชาติ
4727,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,รวม,293912,คน,สำนักงานสถิติแห่งชาติ
4728,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,รวม,310243,คน,สำนักงานสถิติแห่งชาติ
4729,2533,ภาคกลาง,นครปฐม,รวม,รวม,0 - 4 ปี,47785,คน,สำนักงานสถิติแห่งชาติ
4730,2533,ภาคกลาง,นครปฐม,รวม,ชาย,0 - 4 ปี,24716,คน,สำนักงานสถิติแห่งชาติ
4731,2533,ภาคกลาง,นครปฐม,รวม,หญิง,0 - 4 ปี,23069,คน,สำนักงานสถิติแห่งชาติ
4732,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,0 - 4 ปี,2826,คน,สำนักงานสถิติแห่งชาติ
4733,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,0 - 4 ปี,1467,คน,สำนักงานสถิติแห่งชาติ
4734,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,0 - 4 ปี,1359,คน,สำนักงานสถิติแห่งชาติ
4735,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,0 - 4 ปี,44959,คน,สำนักงานสถิติแห่งชาติ
4736,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,0 - 4 ปี,23249,คน,สำนักงานสถิติแห่งชาติ
4737,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,0 - 4 ปี,21710,คน,สำนักงานสถิติแห่งชาติ
4738,2543,ภาคกลาง,นครปฐม,รวม,รวม,0 - 4 ปี,55732,คน,สำนักงานสถิติแห่งชาติ
4739,2543,ภาคกลาง,นครปฐม,รวม,ชาย,0 - 4 ปี,28553,คน,สำนักงานสถิติแห่งชาติ
4740,2543,ภาคกลาง,นครปฐม,รวม,หญิง,0 - 4 ปี,27179,คน,สำนักงานสถิติแห่งชาติ
4741,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,0 - 4 ปี,14297,คน,สำนักงานสถิติแห่งชาติ
4742,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,0 - 4 ปี,7325,คน,สำนักงานสถิติแห่งชาติ
4743,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,0 - 4 ปี,6972,คน,สำนักงานสถิติแห่งชาติ
4744,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,0 - 4 ปี,41435,คน,สำนักงานสถิติแห่งชาติ
4745,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,0 - 4 ปี,21228,คน,สำนักงานสถิติแห่งชาติ
4746,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,0 - 4 ปี,20207,คน,สำนักงานสถิติแห่งชาติ
4747,2553,ภาคกลาง,นครปฐม,รวม,รวม,0 - 4 ปี,47231,คน,สำนักงานสถิติแห่งชาติ
4748,2553,ภาคกลาง,นครปฐม,รวม,ชาย,0 - 4 ปี,24469,คน,สำนักงานสถิติแห่งชาติ
4749,2553,ภาคกลาง,นครปฐม,รวม,หญิง,0 - 4 ปี,22762,คน,สำนักงานสถิติแห่งชาติ
4750,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,0 - 4 ปี,13716,คน,สำนักงานสถิติแห่งชาติ
4751,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,0 - 4 ปี,7021,คน,สำนักงานสถิติแห่งชาติ
4752,2553,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,0 - 4 ปี,6695,คน,สำนักงานสถิติแห่งชาติ
4753,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,0 - 4 ปี,33515,คน,สำนักงานสถิติแห่งชาติ
4754,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,0 - 4 ปี,17448,คน,สำนักงานสถิติแห่งชาติ
4755,2553,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,0 - 4 ปี,16067,คน,สำนักงานสถิติแห่งชาติ
4756,2533,ภาคกลาง,นครปฐม,รวม,รวม,5 - 9 ปี,60062,คน,สำนักงานสถิติแห่งชาติ
4757,2533,ภาคกลาง,นครปฐม,รวม,ชาย,5 - 9 ปี,30909,คน,สำนักงานสถิติแห่งชาติ
4758,2533,ภาคกลาง,นครปฐม,รวม,หญิง,5 - 9 ปี,29153,คน,สำนักงานสถิติแห่งชาติ
4759,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,5 - 9 ปี,3266,คน,สำนักงานสถิติแห่งชาติ
4760,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,5 - 9 ปี,1652,คน,สำนักงานสถิติแห่งชาติ
4761,2533,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,5 - 9 ปี,1614,คน,สำนักงานสถิติแห่งชาติ
4762,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,5 - 9 ปี,56796,คน,สำนักงานสถิติแห่งชาติ
4763,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,5 - 9 ปี,29257,คน,สำนักงานสถิติแห่งชาติ
4764,2533,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,5 - 9 ปี,27539,คน,สำนักงานสถิติแห่งชาติ
4765,2543,ภาคกลาง,นครปฐม,รวม,รวม,5 - 9 ปี,62950,คน,สำนักงานสถิติแห่งชาติ
4766,2543,ภาคกลาง,นครปฐม,รวม,ชาย,5 - 9 ปี,32617,คน,สำนักงานสถิติแห่งชาติ
4767,2543,ภาคกลาง,นครปฐม,รวม,หญิง,5 - 9 ปี,30333,คน,สำนักงานสถิติแห่งชาติ
4768,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,รวม,5 - 9 ปี,15971,คน,สำนักงานสถิติแห่งชาติ
4769,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,ชาย,5 - 9 ปี,8119,คน,สำนักงานสถิติแห่งชาติ
4770,2543,ภาคกลาง,นครปฐม,ในเขตเทศบาล,หญิง,5 - 9 ปี,7852,คน,สำนักงานสถิติแห่งชาติ
4771,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,รวม,5 - 9 ปี,46979,คน,สำนักงานสถิติแห่งชาติ
4772,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,ชาย,5 - 9 ปี,24498,คน,สำนักงานสถิติแห่งชาติ
4773,2543,ภาคกลาง,นครปฐม,นอกเขตเทศบาล,หญิง,5 - 9 ปี,22481,คน,สำนักงานสถิติแห่งชาติ
4774,2553,ภาคกลาง,นครปฐม,รวม,รวม,5 - 9 ปี,50025,คน,สำนักงานสถิติแห่งชาติ
