Province,Police station,Days of a week,road/bridge,Surface,Location,Location details,Condition,Quality,Traffic lines,Traffic light,Light Condition,Latitude,Longitude
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.340,แอสฟัลท์/ลาดยาง,ทางขนาน,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.960591,100.402913
นนทบุรี,สภ.บางใหญ่,อาทิตย์,แยกวัดสุนทร,แอสฟัลท์/ลาดยาง,สามแยก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8305165,100.4028622
นนทบุรี,สภ.บางบัวทอง,พุธ,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9157107,100.4019245
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.9632321,100.4012511
นนทบุรี,สภ.บางใหญ่,พฤหัส,ถนนโยธาธิการ นนทบุรี 2032,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8697833,100.4005501
นนทบุรี,สภ.บางบัวทอง,จันทร์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9078214,100.4003996
นนทบุรี,สภ.บางบัวทอง,จันทร์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9078214,100.4003996
นนทบุรี,สภ.บางบัวทอง,พุธ,นบ.1002,,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9078573,100.4001164
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.907924,100.3999413
นนทบุรี,สภ.บางบัวทอง,จันทร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9339782,100.3986054
นนทบุรี,สภ.บางบัวทอง,พุธ,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.967677,100.3979792
นนทบุรี,สภ.บางบัวทอง,จันทร์,ถนนเลียบคลองลำรี,คอนกรีต,ซอย/ตรอก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9506076,100.3976749
นนทบุรี,สภ.บางบัวทอง,พฤหัส,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางโค้ง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9163583,100.3975828
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9347412,100.3973805
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,แสงแดด,13.9348343,100.3972286
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.3215,คอนกรีต,ทางหลัก,ทางตรง/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.9348573,100.397001
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9688157,100.3968275
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ถนนเลียบคลองบางไผ่,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9020348,100.3965671
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.3215,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9355048,100.3959176
นนทบุรี,สภ.ปลายบาง,เสาร์,นบ.1001,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ก่อนถึงจุดเกิดเหตุมีโค้งขวา,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8279353,100.3958954
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.3215,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.935697,100.395855
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9712338,100.3953502
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9708345,100.3953281
นนทบุรี,สภ.บางใหญ่,จันทร์,นบ.1016,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.8663949,100.3894518
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ถนนจันทร์ทองเอี่ยม,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8663949,100.3894518
นนทบุรี,สภ.บางบัวทอง,อังคาร,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9792155,100.3891632
นนทบุรี,สภ.บางใหญ่,จันทร์,ถนนเลียบคลองประปา,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.82823179,100.3885867
นนทบุรี,สภ.บางใหญ่,จันทร์,ถนนเลียบคลองประปา,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.828216,100.3885867
นนทบุรี,สภ.บางบัวทอง,พุธ,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9096094,100.3872713
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9417793,100.3871044
นนทบุรี,สภ.บางแม่นาง,จันทร์,นบ.1011,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.811864,100.3865549
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.340,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9825577,100.3864353
นนทบุรี,สภ.บางบัวทอง,เสาร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9430384,100.3850052
นนทบุรี,สภ.บางแม่นาง,อังคาร,นบ.1009,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8943697,100.3830231
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ถนนภายในซอยแสงทอง 1,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9390083,100.3828846
นนทบุรี,สภ.บางบัวทอง,อังคาร,นบ.1002,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.909428,100.382663
นนทบุรี,สภ.บางแม่นาง,พุธ,ถนนเลียบคลองประปามหาสวัสดิ์,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.838725,100.381946
นนทบุรี,สภ.บางบัวทอง,พุธ,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9287876,100.3800897
นนทบุรี,สภ.บางแม่นาง,อาทิตย์,นบ.1009,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.892938,100.3770695
นนทบุรี,สภ.บางแม่นาง,อาทิตย์,นบ.1016,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8732152,100.3760227
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9499893,100.373929
นนทบุรี,สภ.บางบัวทอง,พุธ,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่สามารถประเมินได้,กลางคืนมีไฟถนน,13.9500847,100.3735343
นนทบุรี,สภ.บางบัวทอง,ศุกร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9500904,100.3735306
นนทบุรี,สภ.บางใหญ่,พุธ,นบ.1001,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.81892515,100.3730502
นนทบุรี,สภ.บางแม่นาง,อาทิตย์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.9104456,100.3726487
นนทบุรี,สภ.บางใหญ่,อาทิตย์,นบ.5035,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8219605,100.3716672
นนทบุรี,สภ.บางใหญ่,ศุกร์,นบ.3059,คอนกรีต,ไหล่ทาง,ทางโค้ง/ สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8311148,100.3707829
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9351279,100.370258
นนทบุรี,สภ.บางแม่นาง,เสาร์,ถนนภายในซอยเทศบาลบางใหญ่,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,กลางคืนมีไฟถนน,13.8521627,100.3681581
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9541393,100.3671839
นนทบุรี,สภ.บางบัวทอง,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9543588,100.3667473
นนทบุรี,สภ.บางบัวทอง,พฤหัส,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,แสงสลัว (เช้ามืด/พลบค่ำ),13.910186,100.365963
นนทบุรี,สภ.ปลายบาง,อาทิตย์,นบ.1001,,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.8160672,100.3650126
นนทบุรี,สภ.ปลายบาง,อาทิตย์,นบ.1001,,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),13.8160672,100.3650126
นนทบุรี,สภ.รัตนาธิเบศร์,อาทิตย์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.909984,100.364485
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก ทางเข้าหมู่บ้าน,ทางตรง/ ทางเข้า-ออกหมู่บ้าน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9403152,100.3622839
นนทบุรี,สภ.บางใหญ่,จันทร์,ทล.346,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,น้ำขัง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9096458,100.3613841
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.3086,คอนกรีต,ทางหลัก,สามแยก/ ทางลงสะพาน/ ทางเข้า-ออกจากซอย,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีแต่ไม่ชัดเจน,ไม่มี,มืด,13.8942532,100.3603462
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9419874,100.3601063
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9587986,100.3599206
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,ซอยหมุ่บ้านบัวทอง 4,แอสฟัลท์/ลาดยาง,ทางหลัก,สี่แยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.9333087,100.3593707
นนทบุรี,สภ.บางบัวทอง,จันทร์,ถนนเลียบคลองโต๊ะใหม่,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,ขอบทางแตก / ถนนทรุดตัว (Road Subsidence),มีและชัดเจน,ไม่มี,มืด,13.912655,100.3577721
นนทบุรี,สภ.บางบัวทอง,พุธ,ถนนเลียบคลองโต๊ะใหม่,แอสฟัลท์/ลาดยาง,ซอย/ตรอก,ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9167108,100.3571675
นนทบุรี,สภ.บางแม่นาง,พฤหัส,ซอยกำนันสมจิตร,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.8693612,100.3554582
นนทบุรี,สภ.ปลายบาง,พุธ,ถนนฉลองนนท์,คอนกรีต,ทางหลัก,ทางตรงหลังจากทางโค้ง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.806752,100.3538433
นนทบุรี,สภ.ปลายบาง,พุธ,ถนนฉลองนนท์,คอนกรีต,ทางหลัก,,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.806752,100.3538433
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.9091135,100.3518199
นนทบุรี,สภ.บางบัวทอง,เสาร์,ถนนเลียบคลองตาชม,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.943751,100.3516509
นนทบุรี,สภ.บางบัวทอง,เสาร์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.90906,100.351317
นนทบุรี,สภ.ไทรน้อย,จันทร์,ซอยวัดคลองตาคล้าย,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,มืด,13.9658629,100.3509249
นนทบุรี,สภ.ไทรน้อย,,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.96536624,100.3497423
นนทบุรี,สภ.บางแม่นาง,พุธ,ถนนเลียบคลองถนน,แอสฟัลท์/ลาดยาง,ทางหลัก,สี่แยก,มีทรายบนผิวทาง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8723862,100.3484997
นนทบุรี,สภ.ปลายบาง,จันทร์,นบ.1011,แอสฟัลท์/ลาดยาง,ทางหลัก,สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8114802,100.3482209
นนทบุรี,สภ.ไทรน้อย,พฤหัส,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากทางขนาน,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9670622,100.3468258
นนทบุรี,สภ.บางแม่นาง,เสาร์,ทล.307,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,มืด,13.8827512,100.3454712
นนทบุรี,สภ.รัตนาธิเบศร์,เสาร์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.969458,100.3430683
นนทบุรี,สภ.บางบัวทอง,อาทิตย์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ จุดกลับรถ/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.909967,100.3425561
นนทบุรี,สภ.บางบัวทอง,จันทร์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.909952,100.3425222
นนทบุรี,สภ.ไทรน้อย,อังคาร,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ จุดกลับรถ,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.970771,100.3412862
นนทบุรี,สภ.บางบัวทอง,จันทร์,ถนนเลียบคลองตาคล้าย,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),ไม่มี,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),14.0094053,100.340834
นนทบุรี,สภ.บางแม่นาง,จันทร์,นบ.1026,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8387653,100.3407422
นนทบุรี,สภ.บางบัวทอง,พุธ,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สี่แยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9100437,100.3362323
นนทบุรี,สภ.ไทรน้อย,เสาร์,นบ.3025,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),14.0684379,100.3325147
นนทบุรี,สภ.ไทรน้อย,เสาร์,นบ.1002,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.90987526,100.3315997
นนทบุรี,สภ.บางแม่นาง,พฤหัส,นบ.5014,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),13.8316594,100.3311368
นนทบุรี,สภ.ไทรน้อย,พฤหัส,ทล.340,,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงสลัว (เช้ามืด/พลบค่ำ),14.0584885,100.3308706
นนทบุรี,สภ.ไทรน้อย,พุธ,นบ.1013,คอนกรีต,ทางหลัก,ทางตรง/ ทางเข้า-ออกจากซอย,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.9628029,100.3306029
นนทบุรี,สภ.บางแม่นาง,ศุกร์,นบ.5014,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.8648546,100.329576
นนทบุรี,สภ.ไทรน้อย,อาทิตย์,ถนนเลียบคลองตาชม,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,มืด,13.9061041,100.3275479
นนทบุรี,สภ.ไทรน้อย,ศุกร์,ทล.340,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),14.0637281,100.3270271
นนทบุรี,สภ.ไทรน้อย,อังคาร,ซอยชมชื่น,ถนนลูกรัง,ซอย/ตรอก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,มืด,13.9768321,100.3268858
นนทบุรี,สภ.ไทรน้อย,อาทิตย์,นบ.1013,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางโค้ง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9659058,100.3268125
นนทบุรี,สภ.ไทรน้อย,พฤหัส,ทล.340,คอนกรีต,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),14.0649973,100.3260965
นนทบุรี,สภ.ไทรน้อย,อาทิตย์,ทล.346,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน (ไม่เพียงพอ),14.0266924,100.323052
นนทบุรี,สภ.ไทรน้อย,พฤหัส,ถนนเลียบคลองมะสง,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,มืด,13.9366376,100.3225829
นนทบุรี,สภ.ไทรน้อย,อาทิตย์,ทล.3215,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีแต่ไม่ชัดเจน,ไม่มี,แสงแดด,13.9828487,100.3225754
นนทบุรี,สภ.บางแม่นาง,พุธ,นบ.3013,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,ไม่สม่ำเสมอ (Uneven) (ซ่อมทางด้วยยางมะตอยจนเป็นเนินเล็กๆ),มีและชัดเจน,ไม่มี,กลางคืนไม่มีไฟถนน (มีเสาไฟแต่ใช้การไม่ได้),13.8288828,100.3217666
นนทบุรี,สภ.บางแม่นาง,อาทิตย์,ถนนเลียบคลองถนน,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8762522,100.3199673
นนทบุรี,สภ.บางแม่นาง,อาทิตย์,ถนนเลียบคลองถนน,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,13.8762522,100.3199673
นนทบุรี,สภ.ไทรน้อย,เสาร์,นบ.5027,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง,เปียก,เรียบ (Smooth),มีและชัดเจน,ไม่มี,กลางคืนมีไฟถนน,13.9258649,100.3195185
นนทบุรี,สภ.ไทรน้อย,เสาร์,ถนนเลียบคลองขวาง,คอนกรีต,ทางหลัก,ทางตรง,แห้ง,เรียบ (Smooth),มีและชัดเจน,ไม่มี,แสงแดด,14.0436979,100.3188525
นนทบุรี,สภ.ไทรน้อย,จันทร์,ภายในโรงงานตรีศิลป์เฟอร์นิเจอร์,คอนกรีต,ซอย/ตรอก,ทางตรง,แห้ง,เรียบ (Smooth),ไม่มี,ไม่มี,มืด,13.92288,100.317822
นนทบุรี,สภ.ไทรน้อย,พฤหัส,นบ.5027,แอสฟัลท์/ลาดยาง,ทางหลัก,ทางตรง/ สามแยก,แห้ง,เรียบ (Smooth),มีและชัดเจน,มีและใช้การได้ปกติ,กลางคืนมีไฟถนน,13.986881,100.315803
